order_id,order_no,user_id,status,total_amount,discount_amount,shipping_fee,actual_amount,item_count,coupon_id,shipping_address,remark,placed_at,paid_at,shipped_at,delivered_at,cancelled_at,cancel_reason,refunded_at,refund_reason,created_at,updated_at
721618022373,DD2025120241815870,282,cancelled,312.88,46.93,0.00,265.95,1,127,,,2025-12-02 06:25:16.499656,,,,2025-12-02 18:34:16.499656,,,,2025-12-02 06:25:16.499656,2025-12-02 18:34:16.499656
553440617909,DD2025102836650702,325,refunded,585.47,0.00,0.00,585.47,1,,,送货前电话联系,2025-10-28 21:53:05.499656,2025-10-28 22:28:05.499656,2025-10-30 06:28:05.499656,2025-11-03 06:28:05.499656,,,2025-11-04 06:28:05.499656,,2025-10-28 21:53:05.499656,2025-11-04 06:28:05.499656
809252731752,DD2026010459865141,495,delivered,5892.31,0.00,0.00,5892.31,2,,,,2026-01-04 11:13:51.499656,2026-01-04 12:10:51.499656,2026-01-05 17:10:51.499656,2026-01-07 17:10:51.499656,,,,,2026-01-04 11:13:51.499656,2026-01-07 17:10:51.499656
161570018914,DD2025121682744723,439,delivered,745.36,0.00,0.00,745.36,1,,,,2025-12-16 10:02:27.499656,2025-12-16 10:52:27.499656,2025-12-17 23:52:27.499656,2025-12-18 23:52:27.499656,,,,,2025-12-16 10:02:27.499656,2025-12-18 23:52:27.499656
992946824247,DD2025122253735825,492,refunded,6689.98,0.00,0.00,6689.98,1,,,周末送货,2025-12-22 19:00:22.499656,2025-12-22 19:28:22.499656,2025-12-22 22:28:22.499656,2025-12-26 22:28:22.499656,,,2025-12-28 22:28:22.499656,,2025-12-22 19:00:22.499656,2025-12-28 22:28:22.499656
662153458205,DD2025110624781909,80,delivered,1440.36,0.00,0.00,1440.36,3,,,,2025-11-06 20:17:15.499656,2025-11-06 20:58:15.499656,2025-11-08 06:58:15.499656,2025-11-13 06:58:15.499656,,,,,2025-11-06 20:17:15.499656,2025-11-13 06:58:15.499656
311783893715,DD2025110422852498,366,delivered,1458.80,5.00,0.00,1453.80,1,107,,,2025-11-04 08:31:05.499656,2025-11-04 09:11:05.499656,2025-11-06 03:11:05.499656,2025-11-12 03:11:05.499656,,,,,2025-11-04 08:31:05.499656,2025-11-12 03:11:05.499656
444263319348,DD2025120688077821,154,delivered,52.84,2.64,8.00,58.20,1,129,,,2025-12-06 05:40:44.499656,2025-12-06 06:37:44.499656,2025-12-07 12:37:44.499656,2025-12-11 12:37:44.499656,,,,,2025-12-06 05:40:44.499656,2025-12-11 12:37:44.499656
733672556096,DD2025121239944505,309,delivered,7248.81,0.00,0.00,7248.81,2,,,,2025-12-12 05:45:18.499656,2025-12-12 06:30:18.499656,2025-12-12 21:30:18.499656,2025-12-19 21:30:18.499656,,,,,2025-12-12 05:45:18.499656,2025-12-19 21:30:18.499656
704233150036,DD2026010678102360,202,delivered,2286.71,200.00,0.00,2086.71,1,68,,,2026-01-06 07:22:11.499656,2026-01-06 07:32:11.499656,2026-01-06 21:32:11.499656,2026-01-08 21:32:11.499656,,,,,2026-01-06 07:22:11.499656,2026-01-08 21:32:11.499656
620023992270,DD2026010355761532,325,cancelled,38600.95,0.00,0.00,38600.95,2,,,送货前电话联系,2026-01-03 04:31:28.499656,,,,2026-01-03 11:04:28.499656,,,,2026-01-03 04:31:28.499656,2026-01-03 11:04:28.499656
120847782953,DD2025111071111338,82,delivered,22961.62,200.00,0.00,22761.62,2,84,,,2025-11-10 17:15:36.499656,2025-11-10 17:57:36.499656,2025-11-11 14:57:36.499656,2025-11-14 14:57:36.499656,,,,,2025-11-10 17:15:36.499656,2025-11-14 14:57:36.499656
858538971905,DD2025112530255644,63,delivered,9773.64,20.00,0.00,9753.64,1,80,,放快递柜,2025-11-25 17:07:31.499656,2025-11-25 17:31:31.499656,2025-11-26 15:31:31.499656,2025-11-28 15:31:31.499656,,,,,2025-11-25 17:07:31.499656,2025-11-28 15:31:31.499656
346028136885,DD2025122820029939,262,delivered,237.24,0.00,0.00,237.24,3,,,,2025-12-28 14:43:39.499656,2025-12-28 15:39:39.499656,2025-12-30 01:39:39.499656,2026-01-02 01:39:39.499656,,,,,2025-12-28 14:43:39.499656,2026-01-02 01:39:39.499656
314512725560,DD2025110793209239,429,delivered,36197.87,0.00,0.00,36197.87,4,,,周末送货,2025-11-07 21:35:31.499656,2025-11-07 21:52:31.499656,2025-11-08 01:52:31.499656,2025-11-10 01:52:31.499656,,,,,2025-11-07 21:35:31.499656,2025-11-10 01:52:31.499656
339589581651,DD2025121945285943,206,delivered,319.40,50.00,0.00,269.40,3,19,,放快递柜,2025-12-19 14:15:01.499656,2025-12-19 14:45:01.499656,2025-12-19 19:45:01.499656,2025-12-22 19:45:01.499656,,,,,2025-12-19 14:15:01.499656,2025-12-22 19:45:01.499656
162346451933,DD2025112513897699,252,delivered,11961.28,0.00,0.00,11961.28,2,,,,2025-11-25 21:15:48.499656,2025-11-25 21:40:48.499656,2025-11-26 11:40:48.499656,2025-11-27 11:40:48.499656,,,,,2025-11-25 21:15:48.499656,2025-11-27 11:40:48.499656
306757925728,DD2025111448719681,489,delivered,512.00,0.00,0.00,512.00,1,74,,,2025-11-14 17:10:33.499656,2025-11-14 17:49:33.499656,2025-11-16 14:49:33.499656,2025-11-21 14:49:33.499656,,,,,2025-11-14 17:10:33.499656,2025-11-21 14:49:33.499656
128583747612,DD2025121391990206,274,delivered,8001.68,100.00,0.00,7901.68,2,47,,,2025-12-13 06:01:12.499656,2025-12-13 06:51:12.499656,2025-12-13 19:51:12.499656,2025-12-16 19:51:12.499656,,,,,2025-12-13 06:01:12.499656,2025-12-16 19:51:12.499656
634440490906,DD2025112315369857,145,refunded,14208.06,0.00,0.00,14208.06,1,,,请尽快发货,2025-11-23 00:47:28.499656,2025-11-23 01:33:28.499656,2025-11-24 21:33:28.499656,2025-11-29 21:33:28.499656,,,2025-12-02 21:33:28.499656,,2025-11-23 00:47:28.499656,2025-12-02 21:33:28.499656
777484204127,DD2026012421089999,273,paid,29199.54,0.00,0.00,29199.54,4,,,,2026-01-24 12:43:30.499656,2026-01-24 13:34:30.499656,,,,,,,2026-01-24 12:43:30.499656,2026-01-24 13:34:30.499656
871870280894,DD2026011256801993,395,delivered,8199.56,0.00,0.00,8199.56,4,10,,请尽快发货,2026-01-12 03:52:45.499656,2026-01-12 03:59:45.499656,2026-01-13 10:59:45.499656,2026-01-20 10:59:45.499656,,,,,2026-01-12 03:52:45.499656,2026-01-20 10:59:45.499656
891187485741,DD2026012114829258,455,cancelled,508.53,0.00,0.00,508.53,1,,,,2026-01-21 12:38:15.499656,,,,2026-01-22 00:09:15.499656,,,,2026-01-21 12:38:15.499656,2026-01-22 00:09:15.499656
559140029529,DD2025111226717790,393,delivered,3142.66,200.00,0.00,2942.66,3,143,,,2025-11-12 20:27:59.499656,2025-11-12 20:46:59.499656,2025-11-14 15:46:59.499656,2025-11-19 15:46:59.499656,,,,,2025-11-12 20:27:59.499656,2025-11-19 15:46:59.499656
443176544332,DD2025120579916897,381,cancelled,3267.92,0.00,0.00,3267.92,5,,,,2025-12-05 08:55:13.499656,,,,2025-12-06 05:13:13.499656,,,,2025-12-05 08:55:13.499656,2025-12-06 05:13:13.499656
231559938747,DD2025112632998066,231,delivered,1014.75,0.00,0.00,1014.75,1,,,请尽快发货,2025-11-26 16:20:56.499656,2025-11-26 16:43:56.499656,2025-11-27 21:43:56.499656,2025-12-03 21:43:56.499656,,,,,2025-11-26 16:20:56.499656,2025-12-03 21:43:56.499656
192471975796,DD2025110911748117,54,delivered,4068.25,0.00,0.00,4068.25,4,,,,2025-11-09 05:22:06.499656,2025-11-09 05:49:06.499656,2025-11-09 17:49:06.499656,2025-11-15 17:49:06.499656,,,,,2025-11-09 05:22:06.499656,2025-11-15 17:49:06.499656
180791220453,DD2025120527036807,104,delivered,312.35,0.00,0.00,312.35,1,,,请尽快发货,2025-12-05 15:57:41.499656,2025-12-05 16:43:41.499656,2025-12-06 22:43:41.499656,2025-12-07 22:43:41.499656,,,,,2025-12-05 15:57:41.499656,2025-12-07 22:43:41.499656
671301480882,DD2026012042131882,348,shipped,104.52,0.00,0.00,104.52,1,10,,送货前电话联系,2026-01-20 02:16:06.499656,2026-01-20 02:46:06.499656,2026-01-20 23:46:06.499656,,,,,,2026-01-20 02:16:06.499656,2026-01-20 23:46:06.499656
667665979727,DD2025112370768745,417,refunded,11760.60,0.00,0.00,11760.60,3,,,,2025-11-23 00:07:39.499656,2025-11-23 00:51:39.499656,2025-11-23 08:51:39.499656,2025-11-28 08:51:39.499656,,,2025-12-03 08:51:39.499656,,2025-11-23 00:07:39.499656,2025-12-03 08:51:39.499656
692102401381,DD2026010642843011,349,delivered,1415.80,0.00,0.00,1415.80,2,,,,2026-01-06 07:03:34.499656,2026-01-06 07:30:34.499656,2026-01-07 20:30:34.499656,2026-01-11 20:30:34.499656,,,,,2026-01-06 07:03:34.499656,2026-01-11 20:30:34.499656
853375547595,DD2025110954846949,344,cancelled,1212.76,0.00,0.00,1212.76,2,,,,2025-11-09 19:48:24.499656,,,,2025-11-10 15:03:24.499656,,,,2025-11-09 19:48:24.499656,2025-11-10 15:03:24.499656
842665834943,DD2025122450003272,489,delivered,1515.47,20.00,0.00,1495.47,1,89,,,2025-12-24 16:48:08.499656,2025-12-24 17:14:08.499656,2025-12-25 15:14:08.499656,2025-12-27 15:14:08.499656,,,,,2025-12-24 16:48:08.499656,2025-12-27 15:14:08.499656
430862386221,DD2025102925907140,261,cancelled,1510.23,0.00,0.00,1510.23,3,,,,2025-10-29 16:07:44.499656,,,,2025-10-29 21:20:44.499656,,,,2025-10-29 16:07:44.499656,2025-10-29 21:20:44.499656
664166076847,DD2025120777296395,42,refunded,12261.64,0.00,0.00,12261.64,2,,,,2025-12-07 19:37:39.499656,2025-12-07 19:57:39.499656,2025-12-08 04:57:39.499656,2025-12-12 04:57:39.499656,,,2025-12-18 04:57:39.499656,,2025-12-07 19:37:39.499656,2025-12-18 04:57:39.499656
531721449864,DD2025102768684665,420,delivered,5611.80,100.00,0.00,5511.80,1,125,,周末送货,2025-10-27 05:52:20.499656,2025-10-27 06:31:20.499656,2025-10-27 18:31:20.499656,2025-10-29 18:31:20.499656,,,,,2025-10-27 05:52:20.499656,2025-10-29 18:31:20.499656
576969630684,DD2025122213307140,472,cancelled,1216.80,200.00,0.00,1016.80,2,44,,,2025-12-22 04:07:23.499656,,,,2025-12-22 18:45:23.499656,,,,2025-12-22 04:07:23.499656,2025-12-22 18:45:23.499656
808326666763,DD2025122227001713,419,delivered,453.36,0.00,0.00,453.36,1,,,,2025-12-22 07:56:28.499656,2025-12-22 08:31:28.499656,2025-12-23 13:31:28.499656,2025-12-26 13:31:28.499656,,,,,2025-12-22 07:56:28.499656,2025-12-26 13:31:28.499656
191900798781,DD2025120351554300,318,cancelled,8428.16,30.00,0.00,8398.16,3,134,,请尽快发货,2025-12-03 20:27:06.499656,,,,2025-12-04 02:47:06.499656,,,,2025-12-03 20:27:06.499656,2025-12-04 02:47:06.499656
368542601520,DD2025111931205863,449,delivered,13247.90,0.00,0.00,13247.90,2,,,,2025-11-19 07:40:33.499656,2025-11-19 08:37:33.499656,2025-11-19 23:37:33.499656,2025-11-26 23:37:33.499656,,,,,2025-11-19 07:40:33.499656,2025-11-26 23:37:33.499656
581127246652,DD2026010929312345,32,cancelled,5022.72,0.00,0.00,5022.72,1,,,,2026-01-09 07:13:49.499656,,,,2026-01-09 21:34:49.499656,,,,2026-01-09 07:13:49.499656,2026-01-09 21:34:49.499656
161804817632,DD2026011266105625,272,delivered,1140.51,0.00,0.00,1140.51,2,,,,2026-01-12 02:51:49.499656,2026-01-12 03:15:49.499656,2026-01-14 00:15:49.499656,2026-01-19 00:15:49.499656,,,,,2026-01-12 02:51:49.499656,2026-01-19 00:15:49.499656
774788387109,DD2025121195172383,402,delivered,7935.63,0.00,0.00,7935.63,4,,,请尽快发货,2025-12-11 17:00:06.499656,2025-12-11 17:33:06.499656,2025-12-13 11:33:06.499656,2025-12-18 11:33:06.499656,,,,,2025-12-11 17:00:06.499656,2025-12-18 11:33:06.499656
164794891729,DD2025120554480834,112,delivered,290.75,50.00,0.00,240.75,1,86,,,2025-12-05 02:41:00.499656,2025-12-05 03:07:00.499656,2025-12-05 16:07:00.499656,2025-12-09 16:07:00.499656,,,,,2025-12-05 02:41:00.499656,2025-12-09 16:07:00.499656
183096998053,DD2025112987827328,439,delivered,1337.65,0.00,0.00,1337.65,1,,,,2025-11-29 15:02:16.499656,2025-11-29 15:20:16.499656,2025-11-30 02:20:16.499656,2025-12-05 02:20:16.499656,,,,,2025-11-29 15:02:16.499656,2025-12-05 02:20:16.499656
368620004342,DD2025120758285679,58,refunded,3183.11,200.00,0.00,2983.11,5,69,,,2025-12-07 08:00:23.499656,2025-12-07 08:57:23.499656,2025-12-07 20:57:23.499656,2025-12-11 20:57:23.499656,,,2025-12-12 20:57:23.499656,,2025-12-07 08:00:23.499656,2025-12-12 20:57:23.499656
863077710497,DD2025103044869930,118,delivered,5322.59,50.00,0.00,5272.59,2,101,,,2025-10-30 00:49:39.499656,2025-10-30 01:18:39.499656,2025-10-30 20:18:39.499656,2025-10-31 20:18:39.499656,,,,,2025-10-30 00:49:39.499656,2025-10-31 20:18:39.499656
290897210463,DD2026010831273488,272,delivered,1327.26,0.00,0.00,1327.26,2,,,,2026-01-08 12:25:35.499656,2026-01-08 12:39:35.499656,2026-01-09 11:39:35.499656,2026-01-12 11:39:35.499656,,,,,2026-01-08 12:25:35.499656,2026-01-12 11:39:35.499656
132795454611,DD2025110647377693,224,delivered,9595.32,0.00,0.00,9595.32,4,,,请尽快发货,2025-11-06 13:29:44.499656,2025-11-06 14:15:44.499656,2025-11-07 14:15:44.499656,2025-11-12 14:15:44.499656,,,,,2025-11-06 13:29:44.499656,2025-11-12 14:15:44.499656
944612619024,DD2025112378799361,428,delivered,4865.18,20.00,0.00,4845.18,1,130,,,2025-11-23 19:11:24.499656,2025-11-23 19:40:24.499656,2025-11-25 03:40:24.499656,2025-11-30 03:40:24.499656,,,,,2025-11-23 19:11:24.499656,2025-11-30 03:40:24.499656
979855061334,DD2025121971088203,103,delivered,18851.64,0.00,0.00,18851.64,1,,,,2025-12-19 08:36:11.499656,2025-12-19 08:44:11.499656,2025-12-19 14:44:11.499656,2025-12-22 14:44:11.499656,,,,,2025-12-19 08:36:11.499656,2025-12-22 14:44:11.499656
165251639133,DD2025102998873255,463,delivered,4351.19,0.00,0.00,4351.19,3,,,,2025-10-29 13:06:52.499656,2025-10-29 13:22:52.499656,2025-10-29 21:22:52.499656,2025-10-30 21:22:52.499656,,,,,2025-10-29 13:06:52.499656,2025-10-30 21:22:52.499656
628371525028,DD2025112217466385,366,delivered,212.87,0.00,0.00,212.87,1,,,,2025-11-22 13:09:28.499656,2025-11-22 13:24:28.499656,2025-11-24 04:24:28.499656,2025-11-26 04:24:28.499656,,,,,2025-11-22 13:09:28.499656,2025-11-26 04:24:28.499656
896558696831,DD2025110678544911,448,delivered,143.18,0.00,0.00,143.18,1,,,,2025-11-06 05:21:03.499656,2025-11-06 05:33:03.499656,2025-11-07 16:33:03.499656,2025-11-11 16:33:03.499656,,,,,2025-11-06 05:21:03.499656,2025-11-11 16:33:03.499656
275420684250,DD2025120512061226,244,delivered,7354.08,0.00,0.00,7354.08,3,,,,2025-12-05 10:02:42.499656,2025-12-05 10:15:42.499656,2025-12-07 03:15:42.499656,2025-12-14 03:15:42.499656,,,,,2025-12-05 10:02:42.499656,2025-12-14 03:15:42.499656
438345262169,DD2025103024475941,250,refunded,406.10,81.22,0.00,324.88,1,24,,放快递柜,2025-10-30 17:59:54.499656,2025-10-30 18:57:54.499656,2025-10-31 22:57:54.499656,2025-11-07 22:57:54.499656,,,2025-11-11 22:57:54.499656,,2025-10-30 17:59:54.499656,2025-11-11 22:57:54.499656
135545848347,DD2026010113344206,484,delivered,901.96,0.00,0.00,901.96,1,,,,2026-01-01 23:18:24.499656,2026-01-01 23:29:24.499656,2026-01-02 07:29:24.499656,2026-01-06 07:29:24.499656,,,,,2026-01-01 23:18:24.499656,2026-01-06 07:29:24.499656
820378754336,DD2025110518211714,156,delivered,2463.76,0.00,0.00,2463.76,2,,,,2025-11-05 04:08:09.499656,2025-11-05 04:33:09.499656,2025-11-05 17:33:09.499656,2025-11-12 17:33:09.499656,,,,,2025-11-05 04:08:09.499656,2025-11-12 17:33:09.499656
449746586341,DD2026012490557278,150,paid,2352.05,5.00,0.00,2347.05,3,38,,请尽快发货,2026-01-24 10:51:28.499656,2026-01-24 11:01:28.499656,,,,,,,2026-01-24 10:51:28.499656,2026-01-24 11:01:28.499656
319390164846,DD2025111233748754,402,delivered,2056.03,0.00,0.00,2056.03,4,12,,,2025-11-12 18:03:03.499656,2025-11-12 18:12:03.499656,2025-11-13 03:12:03.499656,2025-11-18 03:12:03.499656,,,,,2025-11-12 18:03:03.499656,2025-11-18 03:12:03.499656
769580773392,DD2025111499154906,489,cancelled,17453.01,0.00,0.00,17453.01,2,,,周末送货,2025-11-14 03:40:27.499656,,,,2025-11-14 16:11:27.499656,,,,2025-11-14 03:40:27.499656,2025-11-14 16:11:27.499656
740848902174,DD2026012121608143,32,delivered,3620.57,0.00,0.00,3620.57,2,,,放快递柜,2026-01-21 17:06:05.499656,2026-01-21 17:48:05.499656,2026-01-23 05:48:05.499656,2026-01-25 05:48:05.499656,,,,,2026-01-21 17:06:05.499656,2026-01-25 05:48:05.499656
418592983338,DD2025121383933435,45,delivered,22.81,0.00,10.00,32.81,1,,,,2025-12-13 03:30:13.499656,2025-12-13 03:51:13.499656,2025-12-13 22:51:13.499656,2025-12-15 22:51:13.499656,,,,,2025-12-13 03:30:13.499656,2025-12-15 22:51:13.499656
639468265700,DD2026011812176427,41,shipped,406.10,0.00,0.00,406.10,1,,,,2026-01-18 12:12:30.499656,2026-01-18 12:33:30.499656,2026-01-19 16:33:30.499656,,,,,,2026-01-18 12:12:30.499656,2026-01-19 16:33:30.499656
522618937571,DD2025102921968958,160,delivered,249.47,0.00,0.00,249.47,1,,,,2025-10-29 08:59:22.499656,2025-10-29 09:53:22.499656,2025-10-29 21:53:22.499656,2025-11-02 21:53:22.499656,,,,,2025-10-29 08:59:22.499656,2025-11-02 21:53:22.499656
877555899165,DD2025111298275885,100,refunded,7868.73,0.00,0.00,7868.73,2,,,请尽快发货,2025-11-12 07:58:33.499656,2025-11-12 08:57:33.499656,2025-11-12 18:57:33.499656,2025-11-16 18:57:33.499656,,,2025-11-19 18:57:33.499656,,2025-11-12 07:58:33.499656,2025-11-19 18:57:33.499656
171001512747,DD2025120628498889,285,refunded,26.42,0.00,10.00,36.42,1,,,,2025-12-06 09:33:40.499656,2025-12-06 10:05:40.499656,2025-12-07 16:05:40.499656,2025-12-13 16:05:40.499656,,,2025-12-19 16:05:40.499656,,2025-12-06 09:33:40.499656,2025-12-19 16:05:40.499656
814211841479,DD2025120226520523,8,delivered,27304.70,30.00,0.00,27274.70,1,88,,周末送货,2025-12-02 16:13:09.499656,2025-12-02 16:37:09.499656,2025-12-03 22:37:09.499656,2025-12-05 22:37:09.499656,,,,,2025-12-02 16:13:09.499656,2025-12-05 22:37:09.499656
821119016420,DD2025122715534369,464,delivered,14282.71,0.00,0.00,14282.71,4,,,送货前电话联系,2025-12-27 17:40:46.499656,2025-12-27 18:34:46.499656,2025-12-28 02:34:46.499656,2025-12-29 02:34:46.499656,,,,,2025-12-27 17:40:46.499656,2025-12-29 02:34:46.499656
124816288649,DD2025112766168365,308,cancelled,1154.10,0.00,0.00,1154.10,1,,,,2025-11-27 01:58:52.499656,,,,2025-11-27 10:50:52.499656,,,,2025-11-27 01:58:52.499656,2025-11-27 10:50:52.499656
475962394853,DD2025123170636456,214,delivered,4947.68,0.00,0.00,4947.68,3,,,,2025-12-31 19:15:43.499656,2025-12-31 19:33:43.499656,2026-01-01 08:33:43.499656,2026-01-04 08:33:43.499656,,,,,2025-12-31 19:15:43.499656,2026-01-04 08:33:43.499656
441656148330,DD2025112453346121,226,delivered,279.60,0.00,0.00,279.60,1,,,请尽快发货,2025-11-24 11:50:03.499656,2025-11-24 12:32:03.499656,2025-11-25 11:32:03.499656,2025-11-27 11:32:03.499656,,,,,2025-11-24 11:50:03.499656,2025-11-27 11:32:03.499656
499079342533,DD2025122710149977,444,delivered,47.72,0.00,8.00,55.72,1,148,,周末送货,2025-12-27 01:36:31.499656,2025-12-27 02:07:31.499656,2025-12-27 19:07:31.499656,2025-12-31 19:07:31.499656,,,,,2025-12-27 01:36:31.499656,2025-12-31 19:07:31.499656
764110852685,DD2026010778936419,449,delivered,652.62,0.00,0.00,652.62,1,,,,2026-01-07 22:56:30.499656,2026-01-07 23:32:30.499656,2026-01-08 13:32:30.499656,2026-01-15 13:32:30.499656,,,,,2026-01-07 22:56:30.499656,2026-01-15 13:32:30.499656
285465257123,DD2025122446716776,233,delivered,8456.95,0.00,0.00,8456.95,2,,,周末送货,2025-12-24 10:21:55.499656,2025-12-24 11:04:55.499656,2025-12-24 17:04:55.499656,2025-12-31 17:04:55.499656,,,,,2025-12-24 10:21:55.499656,2025-12-31 17:04:55.499656
452651745569,DD2025120519213974,51,delivered,10437.38,0.00,0.00,10437.38,1,,,放快递柜,2025-12-05 14:45:00.499656,2025-12-05 15:38:00.499656,2025-12-07 09:38:00.499656,2025-12-12 09:38:00.499656,,,,,2025-12-05 14:45:00.499656,2025-12-12 09:38:00.499656
437105849003,DD2025121348958540,500,delivered,348.22,0.00,0.00,348.22,1,,,,2025-12-13 22:38:29.499656,2025-12-13 23:06:29.499656,2025-12-15 04:06:29.499656,2025-12-17 04:06:29.499656,,,,,2025-12-13 22:38:29.499656,2025-12-17 04:06:29.499656
467262224202,DD2026012145084196,431,delivered,366.55,0.00,0.00,366.55,1,,,请尽快发货,2026-01-21 21:14:01.499656,2026-01-21 22:13:01.499656,2026-01-23 22:13:01.499656,2026-01-29 22:13:01.499656,,,,,2026-01-21 21:14:01.499656,2026-01-29 22:13:01.499656
392080685302,DD2025111877658893,326,delivered,21449.03,0.00,0.00,21449.03,3,,,,2025-11-18 17:37:21.499656,2025-11-18 17:49:21.499656,2025-11-19 21:49:21.499656,2025-11-26 21:49:21.499656,,,,,2025-11-18 17:37:21.499656,2025-11-26 21:49:21.499656
699868262403,DD2025111888748091,440,delivered,11823.55,0.00,0.00,11823.55,2,,,请尽快发货,2025-11-18 14:03:29.499656,2025-11-18 14:44:29.499656,2025-11-19 09:44:29.499656,2025-11-25 09:44:29.499656,,,,,2025-11-18 14:03:29.499656,2025-11-25 09:44:29.499656
541692658315,DD2025112474203458,156,delivered,44348.31,0.00,0.00,44348.31,3,,,,2025-11-24 11:11:37.499656,2025-11-24 11:24:37.499656,2025-11-25 05:24:37.499656,2025-12-01 05:24:37.499656,,,,,2025-11-24 11:11:37.499656,2025-12-01 05:24:37.499656
288489427711,DD2026012430413176,202,pending,6028.73,0.00,0.00,6028.73,2,,,,2026-01-24 19:33:58.499656,,,,,,,,2026-01-24 19:33:58.499656,2026-01-24 19:33:58.499656
731610515746,DD2026010120662362,31,delivered,15654.29,10.00,0.00,15644.29,5,139,,请尽快发货,2026-01-01 19:57:34.499656,2026-01-01 20:31:34.499656,2026-01-02 06:31:34.499656,2026-01-07 06:31:34.499656,,,,,2026-01-01 19:57:34.499656,2026-01-07 06:31:34.499656
809150152569,DD2025113058656683,491,cancelled,4334.70,50.00,0.00,4284.70,2,4,,,2025-11-30 20:57:48.499656,,,,2025-12-01 11:55:48.499656,,,,2025-11-30 20:57:48.499656,2025-12-01 11:55:48.499656
916462336825,DD2025111265486417,5,refunded,6087.82,0.00,0.00,6087.82,3,,,请尽快发货,2025-11-12 00:58:45.499656,2025-11-12 01:49:45.499656,2025-11-13 08:49:45.499656,2025-11-20 08:49:45.499656,,,2025-11-24 08:49:45.499656,,2025-11-12 00:58:45.499656,2025-11-24 08:49:45.499656
431815280185,DD2025120798860388,106,delivered,1201.19,0.00,0.00,1201.19,3,,,,2025-12-07 12:32:26.499656,2025-12-07 13:26:26.499656,2025-12-09 10:26:26.499656,2025-12-14 10:26:26.499656,,,,,2025-12-07 12:32:26.499656,2025-12-14 10:26:26.499656
449799371689,DD2025121579896059,26,delivered,2217.38,0.00,0.00,2217.38,2,,,送货前电话联系,2025-12-15 08:42:18.499656,2025-12-15 09:08:18.499656,2025-12-17 09:08:18.499656,2025-12-20 09:08:18.499656,,,,,2025-12-15 08:42:18.499656,2025-12-20 09:08:18.499656
837280787226,DD2026012038840063,363,shipped,18309.20,50.00,0.00,18259.20,3,29,,,2026-01-20 14:22:37.499656,2026-01-20 14:57:37.499656,2026-01-22 06:57:37.499656,,,,,,2026-01-20 14:22:37.499656,2026-01-22 06:57:37.499656
732150426683,DD2025122144412622,368,delivered,3388.45,0.00,0.00,3388.45,4,,,,2025-12-21 00:07:01.499656,2025-12-21 01:00:01.499656,2025-12-22 04:00:01.499656,2025-12-27 04:00:01.499656,,,,,2025-12-21 00:07:01.499656,2025-12-27 04:00:01.499656
154960349665,DD2026011238487056,132,delivered,6888.63,50.00,0.00,6838.63,2,150,,,2026-01-12 04:32:07.499656,2026-01-12 04:50:07.499656,2026-01-14 04:50:07.499656,2026-01-20 04:50:07.499656,,,,,2026-01-12 04:32:07.499656,2026-01-20 04:50:07.499656
316897285701,DD2025121227316227,341,delivered,2090.44,0.00,0.00,2090.44,2,,,,2025-12-12 21:26:05.499656,2025-12-12 21:58:05.499656,2025-12-14 10:58:05.499656,2025-12-19 10:58:05.499656,,,,,2025-12-12 21:26:05.499656,2025-12-19 10:58:05.499656
149249526310,DD2026011160047901,422,cancelled,1809.47,0.00,0.00,1809.47,3,,,,2026-01-11 14:29:54.499656,,,,2026-01-12 00:56:54.499656,,,,2026-01-11 14:29:54.499656,2026-01-12 00:56:54.499656
626603681333,DD2026010272155008,121,delivered,746.75,0.00,0.00,746.75,3,,,,2026-01-02 10:23:54.499656,2026-01-02 11:05:54.499656,2026-01-04 00:05:54.499656,2026-01-06 00:05:54.499656,,,,,2026-01-02 10:23:54.499656,2026-01-06 00:05:54.499656
717640463662,DD2026011728946895,325,delivered,3578.16,0.00,0.00,3578.16,1,,,,2026-01-17 02:44:39.499656,2026-01-17 03:42:39.499656,2026-01-18 06:42:39.499656,2026-01-24 06:42:39.499656,,,,,2026-01-17 02:44:39.499656,2026-01-24 06:42:39.499656
554337266213,DD2025112123638105,248,delivered,304.00,0.00,0.00,304.00,1,,,,2025-11-21 03:09:50.499656,2025-11-21 03:41:50.499656,2025-11-21 22:41:50.499656,2025-11-24 22:41:50.499656,,,,,2025-11-21 03:09:50.499656,2025-11-24 22:41:50.499656
251262546098,DD2025111687189504,377,delivered,223.56,0.00,0.00,223.56,1,,,,2025-11-16 19:48:49.499656,2025-11-16 20:10:49.499656,2025-11-17 16:10:49.499656,2025-11-21 16:10:49.499656,,,,,2025-11-16 19:48:49.499656,2025-11-21 16:10:49.499656
156972162108,DD2025112082070658,292,delivered,1706.54,0.00,0.00,1706.54,2,,,放快递柜,2025-11-20 01:49:31.499656,2025-11-20 02:44:31.499656,2025-11-21 19:44:31.499656,2025-11-23 19:44:31.499656,,,,,2025-11-20 01:49:31.499656,2025-11-23 19:44:31.499656
354376150804,DD2026010466318728,1,delivered,19.12,0.00,8.00,27.12,1,,,,2026-01-04 23:27:59.499656,2026-01-05 00:08:59.499656,2026-01-05 09:08:59.499656,2026-01-12 09:08:59.499656,,,,,2026-01-04 23:27:59.499656,2026-01-12 09:08:59.499656
