payment_id,payment_no,order_id,user_id,amount,payment_method,payment_channel,status,transaction_id,paid_at,failure_reason,refund_amount,refunded_at,created_at
588845377577,PAY588845377577,974972866250,341,2477.56,wechat,,success,2f88c3cc-2ea8-4538-bca0-45ff0d948e0d,2026-01-04 15:24:41.499656,,0.00,,2026-01-04 15:24:41.499656
367155935889,PAY367155935889,568810840023,258,4385.91,wechat,,success,ac5fc4f6-ac30-427c-b674-933ba42f1e1e,2025-10-28 03:15:52.499656,,0.00,,2025-10-28 03:15:52.499656
278952009186,PAY278952009186,669258473366,427,2400.91,wechat,,success,7b349f05-b95f-4609-91ef-e9a7bdbaf22c,2025-11-23 01:02:28.499656,,0.00,,2025-11-23 01:02:28.499656
264874170816,PAY264874170816,268424420864,215,786.95,wechat,,refunded,850e593f-9e21-468a-b90d-f128570ce7f3,2025-11-18 16:48:44.499656,,0.00,2025-11-27 22:48:44.499656,2025-11-18 16:48:44.499656
760390391869,PAY760390391869,119009660603,167,6635.49,alipay,,success,4a6f4350-09f9-4c8a-b76d-78284470f063,2026-01-06 05:25:27.499656,,0.00,,2026-01-06 05:25:27.499656
499311985101,PAY499311985101,654897668641,430,5754.67,wechat,,success,b4914c18-834f-4481-b67b-3dabbc8ae3ee,2025-12-06 07:29:02.499656,,0.00,,2025-12-06 07:29:02.499656
235490430977,PAY235490430977,305849156057,386,1270.77,wechat,,refunded,29d4c311-cc7a-48a5-a70f-c857bc128dd9,2025-11-01 10:32:41.499656,,0.00,2025-11-11 22:32:41.499656,2025-11-01 10:32:41.499656
369217611425,PAY369217611425,538246759277,74,19961.83,wechat,,success,9c0def2a-eb2a-421e-b99c-02e6b7095bd5,2025-10-31 16:49:43.499656,,0.00,,2025-10-31 16:49:43.499656
805838545333,PAY805838545333,381956162451,144,130.91,alipay,,success,f57b3264-1ee1-4de0-9dac-d7303984e013,2025-12-24 04:17:40.499656,,0.00,,2025-12-24 04:17:40.499656
750300246632,PAY750300246632,235139806120,82,3364.85,wechat,,refunded,e9c535f2-7d98-4e9b-8e9e-fd726f7204fe,2025-12-01 00:33:23.499656,,0.00,2025-12-06 17:33:23.499656,2025-12-01 00:33:23.499656
380301551194,PAY380301551194,216282988813,381,111.84,wechat,,success,604bb13d-3c31-4394-a0d1-e7ca58258280,2025-12-30 18:15:07.499656,,0.00,,2025-12-30 18:15:07.499656
937815400281,PAY937815400281,797020588112,202,14429.38,alipay,,success,f8b2573c-e31c-42cb-9f9b-fb1b6edf6dab,2025-12-13 11:55:41.499656,,0.00,,2025-12-13 11:55:41.499656
236184963440,PAY236184963440,627620376762,286,652.62,balance,,refunded,7024b499-b3ad-4987-8d75-ff0b1ebbf43f,2025-10-31 04:46:52.499656,,0.00,2025-11-06 22:46:52.499656,2025-10-31 04:46:52.499656
617670944877,PAY617670944877,520886785347,334,11850.94,alipay,,success,dbb72edd-9dcc-409b-9f1c-659d606bde22,2025-12-09 12:37:33.499656,,0.00,,2025-12-09 12:37:33.499656
837023496471,PAY837023496471,304198514102,395,3403.09,wechat,,success,de67d403-e802-438b-ba37-8e30139082be,2025-12-01 14:25:57.499656,,0.00,,2025-12-01 14:25:57.499656
678197042353,PAY678197042353,272219328106,349,73.01,alipay,,success,80f95456-2a0a-4d25-88e1-2fafaf1b4d00,2026-01-01 23:04:08.499656,,0.00,,2026-01-01 23:04:08.499656
946004772039,PAY946004772039,187205074059,432,2304.13,wechat,,success,8bd17da9-9681-4479-99c4-95c3b23e090a,2025-10-30 08:06:55.499656,,0.00,,2025-10-30 08:06:55.499656
955009737603,PAY955009737603,844833710166,436,11192.81,balance,,success,d7e97f48-b69e-4535-af7d-744588857ef2,2025-11-16 22:04:16.499656,,0.00,,2025-11-16 22:04:16.499656
417592345707,PAY417592345707,552909168575,40,4876.96,wechat,,success,4361941d-4658-4931-95f3-ac0c5da9c6db,2025-11-17 04:35:19.499656,,0.00,,2025-11-17 04:35:19.499656
984198782413,PAY984198782413,828229001216,346,7465.26,wechat,,success,cf1048dd-8677-4223-bbe9-de11581fd947,2025-12-05 23:33:24.499656,,0.00,,2025-12-05 23:33:24.499656
717146896626,PAY717146896626,830970501683,427,4695.77,credit_card,,success,7bc73496-fcb0-4b32-a2de-c0b2aaf1a8a9,2026-01-20 07:09:05.499656,,0.00,,2026-01-20 07:09:05.499656
636206730457,PAY636206730457,649686589378,458,25815.24,credit_card,,success,eccae750-be7d-4e84-8d0d-c2f6c36ca95d,2026-01-15 01:29:55.499656,,0.00,,2026-01-15 01:29:55.499656
730312134779,PAY730312134779,545616800334,322,6032.76,alipay,,success,8aad6d0e-f96b-417c-8c7d-2a18f8a497c5,2025-12-27 09:13:31.499656,,0.00,,2025-12-27 09:13:31.499656
846537180279,PAY846537180279,134710699400,464,822.55,alipay,,success,048d21a4-296d-4e32-81ee-8531fccb2539,2025-10-28 00:58:22.499656,,0.00,,2025-10-28 00:58:22.499656
766361088612,PAY766361088612,243016850150,121,12052.79,wechat,,success,b8bde54c-afc8-40b6-af3c-6f9fe51338ca,2025-12-04 18:23:31.499656,,0.00,,2025-12-04 18:23:31.499656
422355802136,PAY422355802136,462060451044,343,102.13,alipay,,success,1c51001a-d10d-432b-b088-055be857e2c9,2026-01-01 08:30:37.499656,,0.00,,2026-01-01 08:30:37.499656
344430218157,PAY344430218157,599813751821,476,416.10,alipay,,success,6db14eec-6eca-45cb-9bf2-4c16abc246ea,2025-12-10 21:56:05.499656,,0.00,,2025-12-10 21:56:05.499656
325902011779,PAY325902011779,765610629453,484,158.58,alipay,,success,00bb64c3-a7a4-4061-b5e0-60df11ebf444,2026-01-07 17:18:19.499656,,0.00,,2026-01-07 17:18:19.499656
946273356894,PAY946273356894,963786959468,376,16381.39,wechat,,success,ed07aec7-b7ad-4505-8fd3-28a42eb0a358,2025-12-27 08:46:00.499656,,0.00,,2025-12-27 08:46:00.499656
743270169742,PAY743270169742,590766828326,73,2675.30,wechat,,success,9f915243-4d84-4b38-bf0a-5ee188ddff10,2025-12-01 20:20:42.499656,,0.00,,2025-12-01 20:20:42.499656
211095032051,PAY211095032051,320043609366,40,2570.58,alipay,,success,897b2eab-75ff-429d-b59a-c1dc0edc19c5,2026-01-23 18:43:17.499656,,0.00,,2026-01-23 18:43:17.499656
262355447425,PAY262355447425,854888418307,376,15097.08,wechat,,success,6752bac4-a654-4848-8800-bf3d3ab1a7b0,2025-12-10 16:07:39.499656,,0.00,,2025-12-10 16:07:39.499656
172497800246,PAY172497800246,375756858570,15,761.39,alipay,,success,161e0570-e70f-4e94-8dca-57b76a76f1b0,2026-01-08 11:42:16.499656,,0.00,,2026-01-08 11:42:16.499656
175574569527,PAY175574569527,257311309202,154,8521.70,wechat,,success,651f38a8-6097-4216-aac5-dc2ef3e19b93,2026-01-05 02:52:11.499656,,0.00,,2026-01-05 02:52:11.499656
478591621900,PAY478591621900,251591940225,338,7524.39,alipay,,success,9c43bad6-1149-494b-b0e2-a3cf2211c27d,2025-11-21 19:28:21.499656,,0.00,,2025-11-21 19:28:21.499656
136687861925,PAY136687861925,630485384405,236,22.21,alipay,,success,5afe5d0e-5baf-4480-8218-4984bce3d5dc,2026-01-09 15:27:55.499656,,0.00,,2026-01-09 15:27:55.499656
787932909329,PAY787932909329,690997940179,447,160.66,credit_card,,success,cb126802-b4a2-44c8-a86a-f8fedbf6b692,2025-12-09 06:05:47.499656,,0.00,,2025-12-09 06:05:47.499656
297189976623,PAY297189976623,354214708735,394,1977.93,wechat,,success,798043f3-c0c5-4e5c-91a7-041ff9746506,2025-11-17 12:20:10.499656,,0.00,,2025-11-17 12:20:10.499656
869958323692,PAY869958323692,803969100893,48,23380.41,wechat,,refunded,b03cbcc7-d9c2-4bae-b5af-128f8ac8c00c,2026-01-10 15:25:00.499656,,0.00,2026-01-23 15:25:00.499656,2026-01-10 15:25:00.499656
679490871750,PAY679490871750,332339930505,334,4651.48,alipay,,success,7acfc647-93bf-4753-b7ee-e0e0deca4746,2026-01-19 13:57:44.499656,,0.00,,2026-01-19 13:57:44.499656
429736262103,PAY429736262103,671179549302,286,274.59,alipay,,success,d1366f8f-6071-4f25-9e2f-ad68dcd91d64,2025-11-05 00:20:25.499656,,0.00,,2025-11-05 00:20:25.499656
825836498290,PAY825836498290,786672295159,456,23664.93,credit_card,,success,749ad6d8-99f0-49de-b051-22191986d864,2025-10-29 14:30:05.499656,,0.00,,2025-10-29 14:30:05.499656
361098847290,PAY361098847290,365308313080,88,5291.69,alipay,,success,c531246b-c6df-43f6-9621-0d332f1daf21,2025-12-01 11:38:28.499656,,0.00,,2025-12-01 11:38:28.499656
929081583352,PAY929081583352,147497401976,267,8638.89,alipay,,refunded,bc468c0b-c47d-4f07-9b45-d17f2ed90fa6,2026-01-05 16:44:35.499656,,0.00,2026-01-14 16:44:35.499656,2026-01-05 16:44:35.499656
574619052510,PAY574619052510,755538831876,5,19151.72,credit_card,,success,ff4a0fcb-abaa-42a8-9b14-d47893834cb8,2025-11-19 18:39:18.499656,,0.00,,2025-11-19 18:39:18.499656
358004437768,PAY358004437768,844607958277,215,176.74,alipay,,success,248dbaba-c691-47c1-85d6-e300f945a79a,2025-12-27 07:55:19.499656,,0.00,,2025-12-27 07:55:19.499656
770528926656,PAY770528926656,264170112706,444,727.20,wechat,,success,567c80c0-343c-4e37-985e-b87882a9434d,2025-11-25 02:42:46.499656,,0.00,,2025-11-25 02:42:46.499656
674531561196,PAY674531561196,408662182128,9,1032.80,alipay,,success,0d49e936-dd4e-4adc-8a77-e61a30a9c98b,2026-01-24 00:45:18.499656,,0.00,,2026-01-24 00:45:18.499656
570551025221,PAY570551025221,103788799838,117,19689.14,alipay,,refunded,eba9b368-4a24-4ff3-be1c-246222ba0064,2026-01-15 01:32:58.499656,,0.00,2026-01-25 03:32:58.499656,2026-01-15 01:32:58.499656
105584538333,PAY105584538333,754371205978,130,10326.12,alipay,,success,d57471b8-5b32-4efe-9246-2b8f7ca48629,2025-12-08 09:59:24.499656,,0.00,,2025-12-08 09:59:24.499656
986529890376,PAY986529890376,931524235483,366,1996.52,wechat,,success,e97c8bb3-e6aa-4cd1-8ba2-26f574196179,2026-01-20 11:43:31.499656,,0.00,,2026-01-20 11:43:31.499656
906494155264,PAY906494155264,109645753309,191,8695.73,wechat,,refunded,0ca69a16-df84-4297-bf44-93b8d4fda816,2026-01-15 22:30:52.499656,,0.00,2026-01-24 21:30:52.499656,2026-01-15 22:30:52.499656
865109052051,PAY865109052051,189486250180,264,1247.33,wechat,,success,8ce18c0c-cf3e-46ee-8d1e-655b9dc60dac,2026-01-21 01:37:37.499656,,0.00,,2026-01-21 01:37:37.499656
202560933979,PAY202560933979,149193203808,173,78.48,alipay,,success,66dbda00-3848-4212-a31c-dfbef98c0952,2025-12-01 13:27:44.499656,,0.00,,2025-12-01 13:27:44.499656
118911913488,PAY118911913488,778476113836,356,56.29,wechat,,success,b0094f12-b373-4dad-a0dc-be285f1b8f75,2026-01-19 09:06:54.499656,,0.00,,2026-01-19 09:06:54.499656
464401963033,PAY464401963033,516866637293,207,9690.38,wechat,,success,b0dd2427-020c-4366-a84e-98cf83fbb069,2026-01-10 08:46:04.499656,,0.00,,2026-01-10 08:46:04.499656
970145040494,PAY970145040494,568250613675,469,24401.41,wechat,,success,44cd244e-fb0d-44a5-801d-94af3361511f,2025-12-30 08:17:39.499656,,0.00,,2025-12-30 08:17:39.499656
630375826047,PAY630375826047,310097185088,395,5819.00,alipay,,success,6a47a92e-882f-4334-a4c3-368fb69c038d,2025-12-25 15:50:04.499656,,0.00,,2025-12-25 15:50:04.499656
625111408569,PAY625111408569,653838623886,272,5975.96,alipay,,success,4e32f02b-3278-417f-91eb-06fb1d5a7a99,2026-01-21 02:07:25.499656,,0.00,,2026-01-21 02:07:25.499656
417485356725,PAY417485356725,634303731488,192,238.28,wechat,,success,d3a041e6-09c2-47ae-ab5c-c4205c164cb5,2026-01-22 07:46:45.499656,,0.00,,2026-01-22 07:46:45.499656
883852080068,PAY883852080068,149088279478,191,1561.73,balance,,success,d5df87ac-27eb-4ce2-a2b0-fbc875195223,2026-01-15 13:24:21.499656,,0.00,,2026-01-15 13:24:21.499656
191372480201,PAY191372480201,753216929899,421,251.64,wechat,,success,72bfdb34-19ed-4e29-9d2a-7b2e2aab6579,2025-12-08 08:34:25.499656,,0.00,,2025-12-08 08:34:25.499656
454090949609,PAY454090949609,876478816984,39,7059.44,alipay,,refunded,c747c246-66c6-45d8-8b15-237aa379d906,2025-12-23 16:03:38.499656,,0.00,2026-01-02 11:03:38.499656,2025-12-23 16:03:38.499656
638244949243,PAY638244949243,406310840932,10,2518.38,credit_card,,success,22b551a5-166a-44e7-89d5-653de3e7eca1,2026-01-18 13:12:46.499656,,0.00,,2026-01-18 13:12:46.499656
188824420167,PAY188824420167,295852865408,286,1164.96,alipay,,success,7a430b98-10a6-49bc-bd46-242c72a07da1,2025-12-05 15:53:03.499656,,0.00,,2025-12-05 15:53:03.499656
598835130372,PAY598835130372,292847976404,113,18178.57,wechat,,success,27139bfc-7c47-4141-8224-4389b523fd3c,2025-11-09 14:22:51.499656,,0.00,,2025-11-09 14:22:51.499656
294624323608,PAY294624323608,155128468793,64,2850.68,alipay,,success,eb89038f-ca93-4068-ae0e-7f5d2435977a,2025-11-05 15:57:11.499656,,0.00,,2025-11-05 15:57:11.499656
887674842753,PAY887674842753,909959074149,414,24111.16,alipay,,success,7e874949-5447-488c-be42-ecb6abd19615,2025-12-11 11:42:12.499656,,0.00,,2025-12-11 11:42:12.499656
741433465414,PAY741433465414,204541377971,121,1680.23,alipay,,success,f616d1ed-93db-43d0-bf44-4b9a5bd2830d,2025-12-14 20:34:32.499656,,0.00,,2025-12-14 20:34:32.499656
830494280381,PAY830494280381,226549143358,472,3377.22,credit_card,,success,820099b6-ba5c-4a35-a459-bd953df3ea53,2025-11-01 20:56:07.499656,,0.00,,2025-11-01 20:56:07.499656
174561140165,PAY174561140165,741320520752,155,37927.32,wechat,,success,07510c80-b1f6-48ae-8cfc-ed4f8f0419ff,2025-11-13 16:55:12.499656,,0.00,,2025-11-13 16:55:12.499656
517141528319,PAY517141528319,635727640808,330,512.00,alipay,,success,7b3a4c31-9bbb-4a42-a7b0-df96d780fdd7,2026-01-15 14:28:34.499656,,0.00,,2026-01-15 14:28:34.499656
478543939045,PAY478543939045,547865294435,465,1157.74,alipay,,success,7ec3f967-85cc-4fe6-8540-7e5b8c67fe80,2026-01-02 13:19:28.499656,,0.00,,2026-01-02 13:19:28.499656
458649168005,PAY458649168005,356491167265,262,3923.18,wechat,,success,f6e0de45-1897-42d5-a52f-dfe959ae2e18,2025-12-23 05:19:22.499656,,0.00,,2025-12-23 05:19:22.499656
809172181151,PAY809172181151,554851493364,290,3099.18,alipay,,success,c916f736-7888-4688-9260-760fbc4105e5,2025-11-01 02:02:01.499656,,0.00,,2025-11-01 02:02:01.499656
838046043076,PAY838046043076,456552881744,92,3367.86,wechat,,success,09a0ee2e-cb26-4598-b202-9c64ad3ca501,2025-11-01 21:12:27.499656,,0.00,,2025-11-01 21:12:27.499656
194425399598,PAY194425399598,561614401901,52,6322.25,wechat,,success,8d2ea60b-4399-4594-8aab-37d2259eac15,2025-11-14 03:40:41.499656,,0.00,,2025-11-14 03:40:41.499656
872263409268,PAY872263409268,533680264860,8,17.25,alipay,,success,bdfe42e2-0be1-4cd5-b457-b17310278325,2025-12-28 09:13:59.499656,,0.00,,2025-12-28 09:13:59.499656
845490358244,PAY845490358244,922648360131,78,291.54,alipay,,success,56e7ebd7-2957-4701-b14d-78747d23fe77,2025-12-03 06:45:50.499656,,0.00,,2025-12-03 06:45:50.499656
310668429163,PAY310668429163,376190987477,280,4383.76,alipay,,success,d412da1a-7aec-450c-9cf3-5e4c98ab12df,2025-12-27 20:51:50.499656,,0.00,,2025-12-27 20:51:50.499656
959169323826,PAY959169323826,608975340834,369,7916.85,wechat,,success,569590aa-d84e-4070-88dc-4588e05e853f,2025-12-08 18:20:36.499656,,0.00,,2025-12-08 18:20:36.499656
221327142670,PAY221327142670,275962671824,346,103.54,credit_card,,success,285e335e-38d8-4df1-b3cc-438faa226780,2025-12-20 14:14:24.499656,,0.00,,2025-12-20 14:14:24.499656
439231075975,PAY439231075975,793658769975,396,2047.86,wechat,,success,fda066d5-a6bf-4432-b6c2-0b46c615e2e0,2026-01-03 12:05:38.499656,,0.00,,2026-01-03 12:05:38.499656
703615986863,PAY703615986863,987652821432,297,3188.52,wechat,,refunded,2b89f8a9-f950-416b-9ca6-44375b6364ba,2026-01-09 09:49:14.499656,,0.00,2026-01-17 19:49:14.499656,2026-01-09 09:49:14.499656
467019410273,PAY467019410273,260478540938,70,16882.22,alipay,,success,52a3e1f5-88bc-4861-abf8-488084203437,2025-11-24 08:36:37.499656,,0.00,,2025-11-24 08:36:37.499656
192603303895,PAY192603303895,836168860351,127,97.32,alipay,,success,bc92b1c4-d8ed-4117-9942-4a6f5caeb8d4,2026-01-13 17:35:00.499656,,0.00,,2026-01-13 17:35:00.499656
710723548219,PAY710723548219,637614706869,180,4589.61,wechat,,success,2f8daf9f-50a9-4cef-b787-26de6421c930,2025-10-31 04:48:39.499656,,0.00,,2025-10-31 04:48:39.499656
204955060075,PAY204955060075,439056493452,200,31224.34,alipay,,refunded,0aa1f923-9f65-4faf-bbcb-b74e0c896a9c,2025-11-05 03:12:19.499656,,0.00,2025-11-17 15:12:19.499656,2025-11-05 03:12:19.499656
396564017491,PAY396564017491,998614780547,222,2192.13,wechat,,success,0b3ed504-4c80-4d6c-9297-41a5243f19bb,2026-01-19 23:59:29.499656,,0.00,,2026-01-19 23:59:29.499656
904431647770,PAY904431647770,190172636618,344,1996.07,balance,,success,56c6f1ea-c0dd-44ba-ab55-1dc8c1e85038,2025-11-07 12:00:01.499656,,0.00,,2025-11-07 12:00:01.499656
101911252395,PAY101911252395,561780331009,270,6999.44,wechat,,success,b489573a-f945-4165-9750-8f92f4b7a145,2025-12-12 16:03:29.499656,,0.00,,2025-12-12 16:03:29.499656
990216337169,PAY990216337169,891550834968,293,135.89,wechat,,success,af112f2a-d3ee-4170-baad-e19ff50343e6,2025-12-15 15:37:55.499656,,0.00,,2025-12-15 15:37:55.499656
552458636058,PAY552458636058,151726057065,429,7745.88,alipay,,success,9a61838c-7164-4812-8e33-372d5184d5dc,2026-01-05 12:33:56.499656,,0.00,,2026-01-05 12:33:56.499656
188187054780,PAY188187054780,823695133404,118,11580.72,alipay,,success,009871e5-1c6d-4591-aab6-d5ad30d0907e,2025-11-14 01:00:42.499656,,0.00,,2025-11-14 01:00:42.499656
809844878221,PAY809844878221,978207138099,414,3860.11,alipay,,success,439cb087-65e3-432d-8bad-42dbf02bede5,2026-01-20 07:17:47.499656,,0.00,,2026-01-20 07:17:47.499656
193952917421,PAY193952917421,861262540482,67,17976.90,alipay,,success,59f8bafe-2fbd-4f50-aa8d-86c1ac9c7911,2025-12-08 18:20:39.499656,,0.00,,2025-12-08 18:20:39.499656
565339391113,PAY565339391113,490848488450,86,377.01,alipay,,success,95286352-15d7-4ad0-806a-8e029960ee60,2026-01-22 17:06:29.499656,,0.00,,2026-01-22 17:06:29.499656
600062261735,PAY600062261735,486230420277,208,1658.70,wechat,,success,700d3307-0ccc-4f77-a108-2e80f6f24f47,2026-01-12 23:55:10.499656,,0.00,,2026-01-12 23:55:10.499656
930050163231,PAY930050163231,441823610593,259,6401.92,alipay,,success,8281138f-56af-4563-bacf-62a37a1db371,2026-01-21 17:07:52.499656,,0.00,,2026-01-21 17:07:52.499656
985155198562,PAY985155198562,940678609521,409,2969.68,wechat,,success,2ecadbc9-00f7-484e-aa50-0936017d8687,2025-11-20 07:35:21.499656,,0.00,,2025-11-20 07:35:21.499656
276511713708,PAY276511713708,914389621293,318,3248.24,wechat,,success,b6a23096-16f3-416d-9544-e87bdfa5c547,2025-12-30 14:12:31.499656,,0.00,,2025-12-30 14:12:31.499656
241048972582,PAY241048972582,919870126030,85,11144.36,wechat,,success,5bd6da60-4821-4af7-a202-1fa2c19d83ad,2025-12-22 17:57:44.499656,,0.00,,2025-12-22 17:57:44.499656
602058760735,PAY602058760735,307807902351,146,14836.53,balance,,refunded,2ec008fb-2048-4bb1-8e29-3bb6a25871f0,2026-01-05 06:36:14.499656,,0.00,2026-01-12 16:36:14.499656,2026-01-05 06:36:14.499656
475629600194,PAY475629600194,654144485296,82,2115.46,alipay,,success,02d703e8-dbcb-444f-9b15-5e75e0603f2f,2025-11-20 22:10:42.499656,,0.00,,2025-11-20 22:10:42.499656
655267195760,PAY655267195760,168622923598,183,4958.95,wechat,,success,d4fcf13c-73cc-44f4-aab4-ef5e3be31488,2025-12-07 07:26:25.499656,,0.00,,2025-12-07 07:26:25.499656
387698481244,PAY387698481244,514571013766,55,9070.44,alipay,,success,4949cbe9-a4c9-47b3-b6e9-23a274173534,2025-11-17 07:06:48.499656,,0.00,,2025-11-17 07:06:48.499656
930055808224,PAY930055808224,661669441146,425,1645.10,alipay,,success,b3d21498-caf9-48c2-84d5-a685cd86f5d8,2025-11-08 23:48:19.499656,,0.00,,2025-11-08 23:48:19.499656
214025659904,PAY214025659904,606162998818,436,4697.33,wechat,,success,9768168e-f885-46ce-b23e-b5f4224a5a4a,2025-12-30 10:38:53.499656,,0.00,,2025-12-30 10:38:53.499656
673576519206,PAY673576519206,177438425183,402,1440.84,wechat,,success,7cd5eada-967c-43be-afcb-dd0b796f5e8b,2025-12-26 10:12:00.499656,,0.00,,2025-12-26 10:12:00.499656
561134919893,PAY561134919893,282638766239,105,147.68,wechat,,success,9577d052-0388-49db-a459-6507ae5ceaae,2026-01-10 05:17:27.499656,,0.00,,2026-01-10 05:17:27.499656
108637501900,PAY108637501900,799326317488,480,10711.52,alipay,,success,7e11c020-7044-4ee8-8e88-ae434244da4c,2025-12-09 06:54:39.499656,,0.00,,2025-12-09 06:54:39.499656
490605899135,PAY490605899135,338712367897,22,36158.30,alipay,,success,e3c279ca-84a6-4ca9-ab49-d10b2f0a2a44,2026-01-16 06:13:31.499656,,0.00,,2026-01-16 06:13:31.499656
858912262736,PAY858912262736,798178647895,101,467.68,credit_card,,success,edd5de6e-2c13-4ade-81e4-05e671d15b6d,2025-11-01 00:02:31.499656,,0.00,,2025-11-01 00:02:31.499656
176987260841,PAY176987260841,992172261388,487,7038.20,alipay,,success,6c79b58b-6a9e-4188-b75b-67a1f499b2fe,2026-01-20 21:36:15.499656,,0.00,,2026-01-20 21:36:15.499656
263794807232,PAY263794807232,816342865573,237,305.36,wechat,,success,2b25c7f2-d7d8-4c03-bd54-ae85386ddf8e,2025-11-01 09:39:39.499656,,0.00,,2025-11-01 09:39:39.499656
139348696053,PAY139348696053,186617507476,378,252.07,wechat,,success,0f995415-b577-4466-9cbf-a13d3361cd09,2025-12-28 20:03:41.499656,,0.00,,2025-12-28 20:03:41.499656
830255055729,PAY830255055729,506798452061,383,500.06,credit_card,,success,93f141a7-c74d-4cad-baff-2a3860029b30,2026-01-01 01:00:35.499656,,0.00,,2026-01-01 01:00:35.499656
691792846628,PAY691792846628,913110121899,488,5277.16,balance,,success,0dc581b0-27d1-4288-a2f8-68fea7adf18f,2025-11-23 10:15:54.499656,,0.00,,2025-11-23 10:15:54.499656
985326212065,PAY985326212065,128936543670,179,3466.09,alipay,,refunded,13f15c43-7aa4-4f30-bf55-fc56f2def91c,2025-11-30 15:54:06.499656,,0.00,2025-12-09 14:54:06.499656,2025-11-30 15:54:06.499656
705342504145,PAY705342504145,339875897792,362,25.40,alipay,,success,58b9bd0d-bfa9-40f1-b8b3-d421882c916a,2025-11-11 07:43:21.499656,,0.00,,2025-11-11 07:43:21.499656
722791049459,PAY722791049459,704137358589,125,4496.12,wechat,,success,34125198-7e65-4240-8ace-a36ca49619d4,2025-12-01 01:56:00.499656,,0.00,,2025-12-01 01:56:00.499656
291346653795,PAY291346653795,527317764193,389,6915.43,wechat,,success,89f2e685-9fed-49ac-97fc-504ae8aa3847,2025-12-10 14:58:04.499656,,0.00,,2025-12-10 14:58:04.499656
667965260120,PAY667965260120,711257827211,431,147.98,balance,,success,0800b929-1b33-4c9a-acac-114d74e0a3ea,2026-01-13 06:59:45.499656,,0.00,,2026-01-13 06:59:45.499656
886040434826,PAY886040434826,839210298850,208,869.19,alipay,,success,7f3ab928-e94f-481f-9746-20f9caee8bd6,2026-01-21 18:43:58.499656,,0.00,,2026-01-21 18:43:58.499656
540324999197,PAY540324999197,929506143480,350,557.63,alipay,,success,73e30a03-01f4-4cf0-9e18-4cc88f79d9ac,2025-11-25 14:27:32.499656,,0.00,,2025-11-25 14:27:32.499656
694305305632,PAY694305305632,576442418471,286,47.06,alipay,,success,84d13d07-965f-44ff-a927-3bf118d244ea,2025-12-17 03:49:45.499656,,0.00,,2025-12-17 03:49:45.499656
816564052941,PAY816564052941,360761304410,427,759.62,alipay,,success,6769cf2c-1d7e-41ea-b63e-3b8f412992cc,2025-11-25 03:37:56.499656,,0.00,,2025-11-25 03:37:56.499656
587811566022,PAY587811566022,427648595511,429,179.60,alipay,,success,33859a38-522c-455b-96f4-c48be5a19682,2026-01-08 05:32:52.499656,,0.00,,2026-01-08 05:32:52.499656
202335763869,PAY202335763869,172588452915,292,5290.88,alipay,,success,04ce6ca5-b045-42d8-bd1f-dcee9b75b5b0,2026-01-01 06:17:47.499656,,0.00,,2026-01-01 06:17:47.499656
642700144013,PAY642700144013,136731776251,374,10671.10,alipay,,success,4bee70b0-1065-4d94-b6cd-41250d3fa6e5,2025-11-20 15:38:07.499656,,0.00,,2025-11-20 15:38:07.499656
136330999567,PAY136330999567,829245206853,488,8023.03,alipay,,success,19ce8bac-61da-4df3-8418-f26cef9fa87b,2026-01-13 03:34:14.499656,,0.00,,2026-01-13 03:34:14.499656
355313865388,PAY355313865388,712850787862,54,487.77,alipay,,success,1f368db4-1e3c-41b4-bef6-ab7c619cccdc,2025-12-28 02:25:32.499656,,0.00,,2025-12-28 02:25:32.499656
397416341231,PAY397416341231,761475805920,160,28282.82,wechat,,refunded,7c60bb46-1b78-443d-b05b-2cf46a119392,2025-10-30 04:56:52.499656,,0.00,2025-11-04 13:56:52.499656,2025-10-30 04:56:52.499656
797744624672,PAY797744624672,902902026804,392,25791.73,wechat,,success,6018d6bf-859f-43de-85d9-d4c3b10e1486,2025-11-18 20:25:53.499656,,0.00,,2025-11-18 20:25:53.499656
877484719309,PAY877484719309,329253570642,423,3624.97,alipay,,success,cbe5aaf2-a76f-425a-9360-17c4b1ef6b07,2025-11-09 08:39:20.499656,,0.00,,2025-11-09 08:39:20.499656
295962267951,PAY295962267951,422958496610,129,1089.42,alipay,,success,2ce126e1-5df4-4bf8-83d5-4514583ac258,2026-01-21 08:00:33.499656,,0.00,,2026-01-21 08:00:33.499656
277797765936,PAY277797765936,490304776332,8,43.32,alipay,,success,58e37d7e-6876-4b3c-a3d2-89b34621ec21,2025-11-23 07:47:13.499656,,0.00,,2025-11-23 07:47:13.499656
657330817835,PAY657330817835,371054692671,383,6700.35,alipay,,success,3cf881c4-b5a4-495c-af99-d96cde9620d5,2025-12-16 04:40:17.499656,,0.00,,2025-12-16 04:40:17.499656
234196162312,PAY234196162312,815950451968,397,6562.12,wechat,,success,6103ec46-1896-440d-9708-012ddd6b2af1,2025-12-18 08:42:50.499656,,0.00,,2025-12-18 08:42:50.499656
336584944866,PAY336584944866,751106002361,73,483.09,balance,,success,8685a4c4-93f1-45d3-b83f-30c9476706f7,2026-01-17 12:09:58.499656,,0.00,,2026-01-17 12:09:58.499656
293662813228,PAY293662813228,168848198337,40,194.71,alipay,,success,53244601-6398-446c-9c08-91fc0d19a6af,2025-12-20 16:24:17.499656,,0.00,,2025-12-20 16:24:17.499656
